stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
500501,"120 AV/190 ST","",40.687197,-73.759236,"","",0,""
500502,"120 AV/FARMERS BLVD","",40.686542,-73.761038,"","",0,""
500503,"120 AV/180 ST","",40.685935,-73.763414,"","",0,""
500504,"120 AV/178 ST","",40.685294,-73.765963,"","",0,""
500505,"120 AV/177 ST","",40.684827,-73.767762,"","",0,""
500507,"MERRICK BLVD/BAISLEY BLVD","",40.684112,-73.770144,"","",0,""
500508,"MERRICK BLVD/VICTORIA RD","",40.68555,-73.772587,"","",0,""
500509,"MERRICK BLVD/FOCH BLVD","",40.687317,-73.775083,"","",0,""
500510,"MERRICK BLVD/116 AV","",40.688638,-73.77672,"","",0,""
500511,"MERRICK BLVD/115 AV","",40.69032,-73.778034,"","",0,""
500512,"MERRICK BLVD/LINDEN BLVD","",40.691579,-73.778985,"","",0,""
500541,"MERRICK BLVD/119 AV","",40.685787,-73.773336,"","",0,""
500543,"MERRICK BLVD/BAISLEY BLVD","",40.683763,-73.77001,"","",0,""
500544,"MERRICK BLVD/125 AV","",40.682154,-73.766938,"","",0,""
500545,"MERRICK BLVD/127 AV","",40.681289,-73.765145,"","",0,""
500547,"MERRICK BLVD/130 RD","",40.679839,-73.762086,"","",0,""
500548,"MERRICK BLVD/BELKNAP ST","",40.678829,-73.759368,"","",0,""
500549,"MERRICK BLVD/MONTAUK ST","",40.67945,-73.757129,"","",0,""
500550,"MERRICK BLVD/PINEVILLE LN","",40.680056,-73.755588,"","",0,""
500551,"MERRICK BLVD/SPRINGFIELD BLVD","",40.680034,-73.753683,"","",0,""
500552,"MERRICK BLVD/218 ST","",40.679505,-73.751159,"","",0,""
500553,"MERRICK BLVD/220 ST","",40.678801,-73.748959,"","",0,""
500554,"MERRICK BLVD/222 ST","",40.678112,-73.746669,"","",0,""
500555,"MERRICK BLVD/224 ST","",40.677656,-73.745272,"","",0,""
500556,"MERRICK BLVD/226 ST","",40.677065,-73.743616,"","",0,""
500557,"MERRICK BLVD/228 ST","",40.676457,-73.74183,"","",0,""
500559,"MERRICK BLVD/231 ST","",40.675277,-73.738312,"","",0,""
500560,"MERRICK BLVD/233 ST","",40.67486,-73.737081,"","",0,""
500561,"MERRICK BLVD/LAURELTON PKWY","",40.673947,-73.735242,"","",0,""
500562,"MERRICK BLVD/241 ST","",40.673592,-73.732414,"","",0,""
500563,"MERRICK BLVD/243 ST","",40.673836,-73.730888,"","",0,""
500564,"MERRICK BLVD/HOOK CREEK BLVD","",40.674051,-73.727693,"","",0,""
500565,"HOOK CREEK BLVD/133 DR","",40.672067,-73.728047,"","",0,""
500566,"HOOK CREEK BLVD/135 AV","",40.669944,-73.728726,"","",0,""
500567,"HOOK CREEK BLVD/136 AV","",40.668545,-73.729233,"","",0,""
500568,"HOOK CREEK BLVD/SUNRISE HWY","",40.665632,-73.729948,"","",0,""
500571,"FRANCIS LEWIS BLVD/BROOKVILLE BLVD","",40.667537,-73.737221,"","",0,""
500572,"BROOKVILLE BLVD/137 AV","",40.669517,-73.736194,"","",0,""
500573,"BROOKVILLE BLVD/136 AV","",40.670825,-73.735435,"","",0,""
500575,"BROOKVILLE BLVD/MERRICK BLVD","",40.67345,-73.733561,"","",0,""
500576,"MERRICK BLVD/LAURELTON PKWY","",40.674233,-73.735328,"","",0,""
500578,"MERRICK BLVD/231 ST","",40.675724,-73.738963,"","",0,""
500579,"MERRICK BLVD/230 ST","",40.676343,-73.740813,"","",0,""
500580,"MERRICK BLVD/228 ST","",40.676915,-73.742531,"","",0,""
500581,"MERRICK BLVD/226 ST","",40.677514,-73.744248,"","",0,""
500582,"MERRICK BLVD/224 ST","",40.678094,-73.745933,"","",0,""
500583,"MERRICK BLVD/222 ST","",40.678631,-73.747676,"","",0,""
500584,"MERRICK BLVD/220 ST","",40.679164,-73.749423,"","",0,""
500585,"MERRICK BLVD/218 ST","",40.679684,-73.751032,"","",0,""
500586,"MERRICK BLVD/SPRINGFIELD BLVD","",40.680182,-73.752725,"","",0,""
500587,"MERRICK BLVD/RIDGEDALE AV","",40.680297,-73.75387,"","",0,""
500588,"MERRICK BLVD/PINEVILLE LN","",40.680199,-73.755844,"","",0,""
500589,"MERRICK BLVD/MONTAUK ST","",40.679618,-73.757335,"","",0,""
500590,"MERRICK BLVD/BELKNAP ST","",40.679162,-73.760246,"","",0,""
500591,"MERRICK BLVD/FARMERS BLVD","",40.680083,-73.762089,"","",0,""
500593,"MERRICK BLVD/SELOVER RD","",40.681626,-73.765374,"","",0,""
500594,"MERRICK BLVD/URSINA RD","",40.6826,-73.767365,"","",0,""
500607,"MERRICK BLVD/105 AV","",40.70078,-73.789334,"","",0,""
500633,"BAISLEY BLVD/MERRILL ST","",40.683003,-73.7704,"","",0,""
500634,"BAISLEY BLVD/172 ST","",40.681799,-73.772049,"","",0,""
500636,"BEDELL ST/BAISLEY BLVD","",40.680236,-73.774436,"","",0,""
500637,"BEDELL ST/127 AV","",40.679436,-73.77317,"","",0,""
500638,"BEDELL ST/130 AV","",40.677963,-73.770803,"","",0,""
500639,"BEDELL ST/133 AV","",40.676275,-73.768083,"","",0,""
500640,"BEDELL ST/134 RD","",40.674876,-73.765831,"","",0,""
500649,"140 AV/180 ST","",40.671578,-73.763914,"","",0,""
500651,"140 AV/183 ST","",40.672159,-73.76078,"","",0,""
500652,"140 AV/THURSTON ST","",40.672485,-73.759124,"","",0,""
500657,"SOUTH CONDUIT AV/223 ST","",40.665421,-73.754366,"","",0,""
500658,"SOUTH CONDUIT AV/225 ST","",40.665426,-73.7519,"","",0,""
500660,"SOUTH CONDUIT AV/231 ST","",40.665306,-73.744508,"","",0,""
500661,"SOUTH CONDUIT AV/BROOKVILLE BLVD","",40.665183,-73.739844,"","",0,""
500663,"243 ST/SOUTH CONDUIT AV","",40.665081,-73.735897,"","",0,""
500664,"243 ST/MEMPHIS AV","",40.663856,-73.736727,"","",0,""
500665,"243 ST/142 AV","",40.662568,-73.737731,"","",0,""
500666,"243 ST/WELLER AV","",40.661324,-73.738673,"","",0,""
500667,"243 ST/145 AV","",40.659483,-73.740082,"","",0,""
500668,"243 ST/HUXLEY ST","",40.657586,-73.741503,"","",0,""
500670,"BEDELL ST/134 RD","",40.675228,-73.7661,"","",0,""
500671,"BEDELL ST/133 AV","",40.676492,-73.768129,"","",0,""
500672,"BEDELL ST/130 AV","",40.678218,-73.770914,"","",0,""
500673,"BEDELL ST/127 AV","",40.679691,-73.773281,"","",0,""
500674,"BEDELL ST/BAISLEY BLVD","",40.680421,-73.774454,"","",0,""
500675,"BAISLEY BLVD/172 ST","",40.681777,-73.771843,"","",0,""
500676,"BAISLEY BLVD/MERRILL ST","",40.683152,-73.769981,"","",0,""
500677,"243 ST/147 AV","",40.657737,-73.741214,"","",0,""
500678,"243 ST/144 AV","",40.660567,-73.739065,"","",0,""
500679,"243 ST/WELLER AV","",40.661458,-73.73841,"","",0,""
500680,"243 ST/142 AV","",40.662732,-73.737439,"","",0,""
500681,"243 ST/MEMPHIS AV","",40.663863,-73.736615,"","",0,""
500683,"SUNRISE HWY/BROOKVILLE BLVD","",40.665677,-73.738829,"","",0,""
500684,"NORTH CONDUIT AV/230 PL","",40.666501,-73.745136,"","",0,""
500685,"NORTH CONDUIT AV/225 ST","",40.666453,-73.752124,"","",0,""
500686,"NORTH CONDUIT AV/222 ST","",40.666468,-73.755065,"","",0,""
500687,"SPRINGFIELD BLVD/144 AV","",40.667131,-73.757121,"","",0,""
500688,"SPRINGFIELD BLVD/143 AV","",40.66832,-73.756662,"","",0,""
500689,"SPRINGFIELD BLVD/141 RD","",40.670818,-73.756361,"","",0,""
500690,"SPRINGFIELD BLVD/141 AV","",40.671935,-73.756343,"","",0,""
500691,"140 AV/SOUTHGATE ST","",40.672589,-73.759033,"","",0,""
500694,"140 AV/FARMERS BLVD","",40.671648,-73.764129,"","",0,""
500750,"HILLSIDE AV/168 ST","",40.71007,-73.794346,"","",0,""
500851,"ROOSEVELT AV/BOWNE ST","",40.760883,-73.824577,"","",0,""
500852,"BOWNE ST/41 AV","",40.759541,-73.823864,"","",0,""
500853,"SANFORD AV/BOWNE ST","",40.758462,-73.822046,"","",0,""
500854,"SANFORD AV/PARSONS BLVD","",40.758772,-73.8208,"","",0,""
500855,"SANFORD AV/147 ST","",40.759814,-73.81687,"","",0,""
500856,"SANFORD AV/149 ST","",40.760417,-73.814655,"","",0,""
500858,"SANFORD AV/156 ST","",40.76116,-73.809112,"","",0,""
500859,"SANFORD AV/158 ST","",40.760814,-73.807298,"","",0,""
500861,"SANFORD AV/162 ST","",40.760135,-73.803589,"","",0,""
500862,"SANFORD AV/165 ST","",40.759659,-73.800605,"","",0,""
500863,"NORTHERN BLVD/168 ST","",40.758855,-73.798117,"","",0,""
500864,"NORTHERN BLVD/171 ST","",40.758052,-73.795909,"","",0,""
500865,"NORTHERN BLVD/AUBURNDALE LN","",40.757657,-73.794527,"","",0,""
500866,"NORTHERN BLVD/UTOPIA PKWY","",40.757693,-73.792527,"","",0,""
500867,"NORTHERN BLVD/190 ST","",40.757683,-73.791594,"","",0,""
500868,"NORTHERN BLVD/192 ST","",40.757775,-73.789001,"","",0,""
500869,"NORTHERN BLVD/194 ST","",40.757837,-73.787138,"","",0,""
500870,"NORTHERN BLVD/196 ST","",40.757819,-73.785259,"","",0,""
500871,"NORTHERN BLVD/FRANCIS LEWIS BLVD","",40.757671,-73.783657,"","",0,""
500872,"NORTHERN BLVD/202 ST","",40.75749,-73.78116,"","",0,""
500873,"NORTHERN BLVD/204 ST","",40.757723,-73.778894,"","",0,""
500874,"NORTHERN BLVD/CLEARVIEW EXPWY","",40.758369,-73.776578,"","",0,""
500875,"NORTHERN BLVD/CORPORAL KENNEDY ST","",40.759228,-73.773338,"","",0,""
500876,"NORTHERN BLVD/211 ST","",40.759726,-73.771417,"","",0,""
500877,"NORTHERN BLVD/BELL BLVD","",40.760348,-73.768238,"","",0,""
500878,"NORTHERN BLVD/215 ST","",40.760502,-73.767095,"","",0,""
500879,"NORTHERN BLVD/217 ST","",40.760953,-73.764371,"","",0,""
500880,"NORTHERN BLVD/SPRINGFIELD BLVD","",40.761269,-73.762438,"","",0,""
500881,"NORTHERN BLVD/220 PL","",40.761585,-73.760445,"","",0,""
500882,"NORTHERN BLVD/223 ST","",40.761867,-73.758606,"","",0,""
500883,"NORTHERN BLVD/ALLEY POND ENVIROMENTAL CENTER","",40.763122,-73.752764,"","",0,""
500885,"NORTHERN BLVD/ALAMEDA AV","",40.765007,-73.745257,"","",0,""
500887,"NORTHERN BLVD/244 ST","",40.765486,-73.741723,"","",0,""
500889,"NORTHERN BLVD/MARATHON PKWY","",40.768162,-73.73764,"","",0,""
500890,"NORTHERN BLVD/BROWVALE LN","",40.769898,-73.735973,"","",0,""
500891,"LITTLE NECK PKWY/NORTHERN BLVD","",40.770467,-73.735086,"","",0,""
500892,"PEMBROKE AV/GLENWOOD ST","",40.771718,-73.73325,"","",0,""
500893,"NORTHERN BLVD/MORGAN ST","",40.771705,-73.734697,"","",0,""
500895,"NORTHERN BLVD/LITTLE NECK PKWY","",40.770448,-73.735794,"","",0,""
500896,"NORTHERN BLVD/MARATHON PKWY","",40.768231,-73.737914,"","",0,""
500899,"NORTHERN BLVD/DOUGLASTON PKWY","",40.765458,-73.744199,"","",0,""
500900,"NORTHERN BLVD/ALAMEDA AV","",40.764859,-73.746075,"","",0,""
500901,"NORTHERN BLVD/232 ST","",40.764606,-73.746869,"","",0,""
500902,"NORTHERN BLVD/223 ST","",40.761993,-73.758902,"","",0,""
500903,"NORTHERN BLVD/221 ST","",40.761693,-73.760758,"","",0,""
500904,"NORTHERN BLVD/219 ST","",40.761273,-73.763383,"","",0,""
500905,"NORTHERN BLVD/217 ST","",40.76098,-73.765222,"","",0,""
500906,"NORTHERN BLVD/215 PL","",40.760648,-73.767015,"","",0,""
500907,"NORTHERN BLVD/BELL BLVD","",40.760353,-73.769242,"","",0,""
500908,"NORTHERN BLVD/212 ST","",40.759862,-73.771568,"","",0,""
500909,"NORTHERN BLVD/CORPORAL KENNEDY ST","",40.759125,-73.774231,"","",0,""
500910,"NORTHERN BLVD/CLEARVIEW EXPWY","",40.758445,-73.776872,"","",0,""
500911,"NORTHERN BLVD/204 ST","",40.757709,-73.779736,"","",0,""
500912,"NORTHERN BLVD/202 ST","",40.757657,-73.781544,"","",0,""
500913,"NORTHERN BLVD/FRANCIS LEWIS BLVD","",40.757792,-73.783353,"","",0,""
500914,"NORTHERN BLVD/196 ST","",40.758037,-73.786077,"","",0,""
500915,"NORTHERN BLVD/194 ST","",40.757943,-73.788013,"","",0,""
500916,"NORTHERN BLVD/192 ST","",40.757904,-73.789855,"","",0,""
500917,"NORTHERN BLVD/189 ST","",40.757827,-73.792565,"","",0,""
500918,"NORTHERN BLVD/172 ST","",40.757828,-73.79442,"","",0,""
500919,"NORTHERN BLVD/171 ST","",40.758297,-73.796174,"","",0,""
500920,"NORTHERN BLVD/169 ST","",40.758987,-73.797965,"","",0,""
500921,"NORTHERN BLVD/167 ST","",40.75964,-73.79976,"","",0,""
500922,"SANFORD AV/165 ST","",40.760049,-73.802136,"","",0,""
500923,"SANFORD AV/162 ST","",40.760409,-73.8044,"","",0,""
500925,"SANFORD AV/158 ST","",40.761093,-73.80804,"","",0,""
500926,"SANFORD AV/156 ST","",40.761398,-73.809899,"","",0,""
500929,"SANFORD AV/149 ST","",40.760317,-73.815526,"","",0,""
500930,"SANFORD AV/147 ST","",40.759722,-73.817733,"","",0,""
500931,"SANFORD AV/PARSONS BLVD","",40.758784,-73.821204,"","",0,""
500939,"LITTLE NECK PKWY/87 AV","",40.731274,-73.710869,"","",0,""
500940,"LITTLE NECK PKWY/86 AV","",40.732803,-73.711458,"","",0,""
500941,"LITTLE NECK PKWY/85 AV","",40.734533,-73.7125,"","",0,""
500942,"LITTLE NECK PKWY/HILLSIDE AV","",40.73654,-73.713671,"","",0,""
500943,"LITTLE NECK PKWY/83 AV","",40.738225,-73.714725,"","",0,""
500945,"LITTLE NECK PKWY/81 AV","",40.741987,-73.716582,"","",0,""
500946,"LITTLE NECK PKWY/80 AV","",40.743809,-73.717393,"","",0,""
500947,"LITTLE NECK PKWY/75 AV","",40.745713,-73.718251,"","",0,""
500948,"LITTLE NECK PKWY/74 AV","",40.747277,-73.718906,"","",0,""
500949,"LITTLE NECK PKWY/73 RD","",40.749733,-73.719938,"","",0,""
500950,"LITTLE NECK PKWY/260 ST","",40.751799,-73.720882,"","",0,""
500951,"LITTLE NECK PKWY/GRAND CENTRAL PKWY","",40.754425,-73.72303,"","",0,""
500952,"LITTLE NECK PKWY/255 ST","",40.756671,-73.72263,"","",0,""
500953,"LITTLE NECK PKWY/61 AV","",40.759302,-73.722504,"","",0,""
500954,"LITTLE NECK PKWY/58 AV","",40.761784,-73.72306,"","",0,""
500955,"LITTLE NECK PKWY/HORACE HARDING EXPWY","",40.764894,-73.724303,"","",0,""
500956,"LITTLE NECK PKWY/LEEDS RD","",40.767193,-73.727676,"","",0,""
500957,"LITTLE NECK PKWY/BATES RD","",40.768445,-73.729686,"","",0,""
500958,"LITTLE NECK PKWY/ANNANDALE LN","",40.769138,-73.731564,"","",0,""
500959,"LITTLE NECK PKWY/WEST END DR","",40.770335,-73.733931,"","",0,""
500960,"LITTLE NECK PKWY/NORTHERN BLVD","",40.770723,-73.735941,"","",0,""
500961,"LITTLE NECK PKWY/43 AV","",40.770813,-73.737763,"","",0,""
500962,"41 AV/LITTLE NECK PKWY","",40.772586,-73.741128,"","",0,""
500963,"40 AV/LITTLE NECK PKWY","",40.773127,-73.741419,"","",0,""
500965,"LITTLE NECK PKWY/MARATHON PKWY","",40.770683,-73.738381,"","",0,""
500967,"LITTLE NECK PKWY/WEST END DR","",40.7698,-73.732883,"","",0,""
500968,"LITTLE NECK PKWY/ANNANDALE LN","",40.768913,-73.731265,"","",0,""
500969,"LITTLE NECK PKWY/BRATTLE AV","",40.767703,-73.729104,"","",0,""
500970,"LITTLE NECK PKWY/LEEDS RD","",40.766854,-73.727171,"","",0,""
500971,"LITTLE NECK PKWY/NASSAU BLVD","",40.764911,-73.724509,"","",0,""
500973,"LITTLE NECK PKWY/58 AV","",40.761554,-73.723205,"","",0,""
500974,"LITTLE NECK PKWY/60 AV","",40.759747,-73.722773,"","",0,""
500975,"LITTLE NECK PKWY/61 AV","",40.75816,-73.722573,"","",0,""
500976,"LITTLE NECK PKWY/CULLMAN AV","",40.755534,-73.723235,"","",0,""
500977,"LITTLE NECK PKWY/GRAND CENTRAL PKWY","",40.75316,-73.722392,"","",0,""
500978,"LITTLE NECK PKWY/252 ST","",40.752134,-73.721257,"","",0,""
500979,"LITTLE NECK PKWY/73 RD","",40.749522,-73.720112,"","",0,""
500980,"LITTLE NECK PKWY/74 AV","",40.746991,-73.719097,"","",0,""
500981,"LITTLE NECK PKWY/SHILOH AV","",40.745708,-73.718525,"","",0,""
500982,"LITTLE NECK PKWY/UNION TPKE","",40.744106,-73.71781,"","",0,""
500983,"LITTLE NECK PKWY/81 AV","",40.741317,-73.716563,"","",0,""
500984,"LITTLE NECK PKWY/82 AV","",40.739952,-73.715955,"","",0,""
500985,"LITTLE NECK PKWY/83 AV","",40.737393,-73.714775,"","",0,""
500986,"LITTLE NECK PKWY/HILLSIDE AV","",40.736292,-73.714076,"","",0,""
500987,"LITTLE NECK PKWY/85 AV","",40.733872,-73.712449,"","",0,""
500988,"LITTLE NECK PKWY/86 AV","",40.732167,-73.711489,"","",0,""
500989,"LITTLE NECK PKWY/87 AV","",40.73062,-73.710928,"","",0,""
500994,"MAIN ST/NORTHERN BLVD","",40.762692,-73.831721,"","",0,""
500996,"NORTHERN BLVD/BOWNE ST","",40.764329,-73.825872,"","",0,""
500997,"NORTHERN BLVD/PARSONS BLVD","",40.764608,-73.822975,"","",0,""
500999,"NORTHERN BLVD/149 ST","",40.765241,-73.816822,"","",0,""
501000,"NORTHERN BLVD/150 ST","",40.765169,-73.815292,"","",0,""
501001,"NORTHERN BLVD/MURRAY ST","",40.764863,-73.812502,"","",0,""
501004,"NORTHERN BLVD/157 ST","",40.76356,-73.807864,"","",0,""
501005,"NORTHERN BLVD/159 ST","",40.762956,-73.806057,"","",0,""
501007,"NORTHERN BLVD/163 ST","",40.761089,-73.80259,"","",0,""
501008,"NORTHERN BLVD/166 ST","",40.759479,-73.799938,"","",0,""
501023,"BELL BLVD/NORTHERN BLVD","",40.760566,-73.769436,"","",0,""
501024,"BELL BLVD/42 AV","",40.762987,-73.77055,"","",0,""
501025,"BELL BLVD/40 AV","",40.764564,-73.771386,"","",0,""
501026,"BELL BLVD/38 AV","",40.766471,-73.772412,"","",0,""
501027,"BELL BLVD/36 AV","",40.767943,-73.773158,"","",0,""
501030,"BELL BLVD/33 AV","",40.77242,-73.774467,"","",0,""
501031,"BELL BLVD/32 AV","",40.773568,-73.774713,"","",0,""
501032,"BELL BLVD/29 AV","",40.775652,-73.77516,"","",0,""
501033,"BELL BLVD/28 AV","",40.777368,-73.775534,"","",0,""
501035,"BELL BLVD/24 AV","",40.779218,-73.775481,"","",0,""
501037,"BELL BLVD/23 AV","",40.782777,-73.776631,"","",0,""
501038,"BELL BLVD/18 AV","",40.78389,-73.777426,"","",0,""
501039,"BELL BLVD/16 AV","",40.785743,-73.778781,"","",0,""
501040,"BELL BLVD/14 AV","",40.788118,-73.78081,"","",0,""
501041,"BELL BLVD/212 ST","",40.788716,-73.782075,"","",0,""
501044,"BELL BLVD/212 ST","",40.788081,-73.781091,"","",0,""
501045,"BELL BLVD/14 AV","",40.787593,-73.780458,"","",0,""
501046,"BELL BLVD/16 AV","",40.785155,-73.778602,"","",0,""
501047,"BELL BLVD/18 AV","",40.783487,-73.777463,"","",0,""
501048,"BELL BLVD/23 AV","",40.782101,-73.776406,"","",0,""
501049,"BELL BLVD/24 AV","",40.779846,-73.775504,"","",0,""
501050,"BELL BLVD/28 AV","",40.777099,-73.775636,"","",0,""
501051,"BELL BLVD/29 AV","",40.774979,-73.775181,"","",0,""
501052,"BELL BLVD/32 AV","",40.773741,-73.774911,"","",0,""
501053,"BELL BLVD/33 AV","",40.771764,-73.774488,"","",0,""
501054,"BELL BLVD/33 RD","",40.770704,-73.77426,"","",0,""
501055,"BELL BLVD/35 AV","",40.76862,-73.773686,"","",0,""
501056,"BELL BLVD/38 AV","",40.766634,-73.772634,"","",0,""
501057,"BELL BLVD/39 AV","",40.764974,-73.771832,"","",0,""
501058,"BELL BLVD/41 AV","",40.763284,-73.770921,"","",0,""
501059,"BELL BLVD/43 AV","",40.76151,-73.770073,"","",0,""
501060,"BELL BLVD/NORTHERN BLVD","",40.7604,-73.76952,"","",0,""
501075,"NORTHERN BLVD/165 ST","",40.760527,-73.801469,"","",0,""
501076,"NORTHERN BLVD/STATION RD","",40.76146,-73.802708,"","",0,""
501077,"NORTHERN BLVD/161 ST","",40.762828,-73.805018,"","",0,""
501078,"NORTHERN BLVD/159 ST","",40.763443,-73.806839,"","",0,""
501079,"NORTHERN BLVD/157 ST","",40.764025,-73.80862,"","",0,""
501080,"NORTHERN BLVD/154 ST","",40.764878,-73.811437,"","",0,""
501081,"NORTHERN BLVD/MURRAY ST","",40.765227,-73.813375,"","",0,""
501082,"NORTHERN BLVD/150 ST","",40.76535,-73.815003,"","",0,""
501083,"NORTHERN BLVD/149 ST","",40.765423,-73.817865,"","",0,""
501084,"NORTHERN BLVD/146 ST","",40.765011,-73.820905,"","",0,""
501085,"NORTHERN BLVD/PARSONS BLVD","",40.76467,-73.824161,"","",0,""
501086,"NORTHERN BLVD/BOWNE ST","",40.764429,-73.825797,"","",0,""
501087,"UNION ST/NORTHERN BLVD","",40.763708,-73.82823,"","",0,""
501093,"UNION ST/35 AV","",40.765246,-73.8278,"","",0,""
501094,"UNION ST/33 AV","",40.767863,-73.826815,"","",0,""
501095,"UNION ST/BAYSIDE AV","",40.770004,-73.826504,"","",0,""
501096,"UNION ST/28 AV","",40.773035,-73.82642,"","",0,""
501097,"UNION ST/26 AV","",40.774854,-73.826088,"","",0,""
501098,"UNION ST/PARSONS BLVD","",40.776539,-73.824723,"","",0,""
501110,"150 ST/CROSS ISLAND PKWY SERVICE RD NORTH","",40.787588,-73.813269,"","",0,""
501111,"150 ST/14 AV","",40.789145,-73.813857,"","",0,""
501112,"150 ST/12 AV","",40.790656,-73.814459,"","",0,""
501113,"150 ST/10 AV","",40.792727,-73.815291,"","",0,""
501114,"150 ST/8 AV","",40.794226,-73.81589,"","",0,""
501115,"7 AV/150 ST","",40.794816,-73.815748,"","",0,""
501118,"150 ST/7 AV","",40.79446,-73.816114,"","",0,""
501119,"150 ST/9 AV","",40.792804,-73.815457,"","",0,""
501120,"150 ST/11 AV","",40.79117,-73.814805,"","",0,""
501122,"150 ST/14 AV","",40.788495,-73.813743,"","",0,""
501135,"UNION ST/25 RD","",40.775517,-73.826066,"","",0,""
501136,"UNION ST/26 AV","",40.774121,-73.826445,"","",0,""
501137,"UNION ST/28 AV","",40.772697,-73.826633,"","",0,""
501138,"UNION ST/31 RD","",40.770251,-73.826647,"","",0,""
501139,"UNION ST/33 AV","",40.76762,-73.827105,"","",0,""
501140,"UNION ST/35 AV","",40.765422,-73.827944,"","",0,""
501141,"UNION ST/NORTHERN BLVD","",40.764201,-73.828168,"","",0,""
501148,"41 AV/PARSONS BLVD","",40.760578,-73.821127,"","",0,""
501149,"41 AV/147 ST","",40.761515,-73.817663,"","",0,""
501150,"41 AV/149 ST","",40.762123,-73.815445,"","",0,""
501152,"150 ST/ROOSEVELT AV","",40.763993,-73.814505,"","",0,""
501153,"150 ST/NORTHERN BLVD","",40.765633,-73.815117,"","",0,""
501154,"150 ST/34 AV","",40.767821,-73.815371,"","",0,""
501155,"150 ST/33 AV","",40.769249,-73.81553,"","",0,""
501156,"150 ST/BAYSIDE AV","",40.771412,-73.81578,"","",0,""
501157,"150 ST/29 AV","",40.772531,-73.815517,"","",0,""
501158,"150 ST/27 AV","",40.773925,-73.815174,"","",0,""
501159,"150 ST/25 DR","",40.775338,-73.814942,"","",0,""
501160,"150 ST/24 RD","",40.776757,-73.814751,"","",0,""
501161,"150 ST/23 AV","",40.778209,-73.814552,"","",0,""
501162,"150 ST/21 AV","",40.780154,-73.814286,"","",0,""
501163,"150 ST/20 AV","",40.781578,-73.814087,"","",0,""
501164,"150 ST/18 AV","",40.783,-73.813896,"","",0,""
501165,"150 ST/17 AV","",40.784421,-73.813697,"","",0,""
501166,"150 ST/15 DR","",40.785497,-73.813593,"","",0,""
501172,"CROSS ISLAND PKWY/CLINTONVILLE ST","",40.786303,-73.809539,"","",0,""
501174,"154 ST/CRYDERS LN","",40.786923,-73.807829,"","",0,""
501175,"154 ST/14 AV","",40.789755,-73.807496,"","",0,""
501176,"154 ST/12 RD","",40.791157,-73.807304,"","",0,""
501177,"154 ST/11 AV","",40.792184,-73.807163,"","",0,""
501184,"166 ST/POWELLS COVE BLVD","",40.793838,-73.797422,"","",0,""
501189,"POWELLS COVE BLVD/162 ST","",40.79418,-73.799492,"","",0,""
501190,"POWELLS COVE BLVD/160 ST","",40.79433,-73.801304,"","",0,""
501195,"154 ST/12 RD","",40.790565,-73.807547,"","",0,""
501196,"154 ST/14 AV","",40.789133,-73.807732,"","",0,""
501197,"154 ST/CROSS ISLAND PKWY","",40.787101,-73.808047,"","",0,""
501198,"CROSS ISLAND PKWY/CLINTONVILLE ST","",40.787166,-73.810164,"","",0,""
501199,"CROSS ISLAND PKWY/150 PL","",40.787358,-73.811731,"","",0,""
501201,"150 ST/16 RD","",40.784542,-73.81383,"","",0,""
501202,"150 ST/17 RD","",40.783113,-73.814029,"","",0,""
501203,"150 ST/19 AV","",40.781699,-73.814221,"","",0,""
501204,"150 ST/20 RD","",40.780272,-73.814416,"","",0,""
501205,"150 ST/22 AV","",40.778582,-73.814648,"","",0,""
501210,"150 ST/BAYSIDE AV","",40.771176,-73.815929,"","",0,""
501211,"150 ST/33 AV","",40.76865,-73.815636,"","",0,""
501212,"150 ST/34 AV","",40.767228,-73.815474,"","",0,""
501213,"150 ST/35 AV","",40.766081,-73.815347,"","",0,""
501214,"150 ST/NORTHERN BLVD","",40.764922,-73.815092,"","",0,""
501217,"41 AV/149 ST","",40.762012,-73.816319,"","",0,""
501218,"41 AV/147 ST","",40.761423,-73.818501,"","",0,""
501219,"41 AV/PARSONS BLVD","",40.760478,-73.822005,"","",0,""
501232,"BAYSIDE AV/PARSONS BLVD","",40.770423,-73.824231,"","",0,""
501233,"BAYSIDE AV/146 ST","",40.770825,-73.821453,"","",0,""
501234,"BAYSIDE AV/148 ST","",40.77133,-73.817925,"","",0,""
501235,"BAYSIDE AV/150 ST","",40.771461,-73.815451,"","",0,""
501236,"BAYSIDE AV/MURRAY LN","",40.771504,-73.813668,"","",0,""
501237,"BAYSIDE AV/152 ST","",40.771523,-73.811606,"","",0,""
501238,"BAYSIDE AV/154 ST","",40.771525,-73.809631,"","",0,""
501239,"29 AV/156 ST","",40.771416,-73.808249,"","",0,""
501240,"29 AV/158 ST","",40.771152,-73.806412,"","",0,""
501241,"29 AV/160 ST","",40.771055,-73.804037,"","",0,""
501242,"29 AV/162 ST","",40.771112,-73.802145,"","",0,""
501243,"29 AV/164 ST","",40.771003,-73.800759,"","",0,""
501246,"29 AV/170 ST","",40.770565,-73.795161,"","",0,""
501247,"29 AV/FRANCIS LEWIS BLVD","",40.770433,-73.793393,"","",0,""
501248,"FRANCIS LEWIS BLVD/28 AV","",40.771804,-73.794236,"","",0,""
501249,"FRANCIS LEWIS BLVD/27 AV","",40.772665,-73.795013,"","",0,""
